code,metric,axis,rate,dec_p_sub,dec_p_ins,dec_p_del,dec_p_erase,decision_depth,max_drift,trials,ref_bits,edit_distance,edit_rate,lock_bits,mean_lock,detect_samples,mean_detect
K3_R1_2,lock,erase,0.2867,0.01,0.01,0.01,0.01,24,8,30,,,,118525,0.065560393,,
K3_R1_2,lock,erase,0.3,0.01,0.01,0.01,0.01,24,8,30,,,,118525,0.047238342,,
K3_R1_2,lock,erase,0.32,0.01,0.01,0.01,0.01,24,8,30,,,,118530,0.029333415,,
K3_R1_2,lock,erase,0.34,0.01,0.01,0.01,0.01,24,8,30,,,,118529,0.017867284,,
K3_R1_2,lock,erase,0.36,0.01,0.01,0.01,0.01,24,8,30,,,,118530,0.0092469719,,
K3_R1_2,lock,erase,0.4067,0.01,0.01,0.01,0.01,24,8,30,,,,118530,0.0018985846,,
K3_R1_2,lock,erase,0.4533,0.01,0.01,0.01,0.01,24,8,30,,,,118530,0.00018588577,,
K3_R1_2,lock,erase,0.5,0.01,0.01,0.01,0.01,24,8,30,,,,118535,3.6490056e-05,,
K3_R1_2,lock,erase,0.6667,0.01,0.01,0.01,0.01,24,8,30,,,,118651,0,,
K3_R1_2,lock,erase,0.8333,0.01,0.01,0.01,0.01,24,8,30,,,,124381,0,,
K3_R1_2,detect,flip,0,0.01,0.01,0.01,0.01,24,8,30,,,,,,900,0.99888889
K3_R1_2,detect,flip,0.0017,0.01,0.01,0.01,0.01,24,8,30,,,,,,900,1
K3_R1_2,detect,flip,0.0033,0.01,0.01,0.01,0.01,24,8,30,,,,,,900,1
K3_R1_2,detect,flip,0.005,0.01,0.01,0.01,0.01,24,8,30,,,,,,900,1
K3_R1_2,detect,flip,0.0067,0.01,0.01,0.01,0.01,24,8,30,,,,,,900,1
K3_R1_2,detect,flip,0.0083,0.01,0.01,0.01,0.01,24,8,30,,,,,,900,1
K3_R1_2,detect,flip,0.01,0.01,0.01,0.01,0.01,24,8,30,,,,,,900,1
K3_R1_2,detect,flip,0.0117,0.01,0.01,0.01,0.01,24,8,30,,,,,,900,1
K3_R1_2,detect,flip,0.0133,0.01,0.01,0.01,0.01,24,8,30,,,,,,900,0.99995895
K3_R1_2,detect,flip,0.015,0.01,0.01,0.01,0.01,24,8,30,,,,,,900,1
K3_R1_2,detect,flip,0.0167,0.01,0.01,0.01,0.01,24,8,30,,,,,,900,1
K3_R1_2,lock,erase,1,0.01,0.01,0.01,0.01,24,8,30,,,,126900,0,,
K3_R1_2,detect,flip,0.0183,0.01,0.01,0.01,0.01,24,8,30,,,,,,900,1
K3_R1_2,detect,flip,0.02,0.01,0.01,0.01,0.01,24,8,30,,,,,,900,0.99888889
K3_R1_2,detect,flip,0.0233,0.01,0.01,0.01,0.01,24,8,30,,,,,,900,0.99868213
K3_R1_2,detect,flip,0.0267,0.01,0.01,0.01,0.01,24,8,30,,,,,,900,0.9997982
K3_R1_2,detect,flip,0.03,0.01,0.01,0.01,0.01,24,8,30,,,,,,900,0.99787757
K3_R1_2,detect,flip,0.0333,0.01,0.01,0.01,0.01,24,8,30,,,,,,900,0.99748568
K3_R1_2,detect,flip,0.0367,0.01,0.01,0.01,0.01,24,8,30,,,,,,900,0.99166806
K3_R1_2,detect,flip,0.04,0.01,0.01,0.01,0.01,24,8,30,,,,,,900,0.98582137
K3_R1_2,detect,flip,0.0467,0.01,0.01,0.01,0.01,24,8,30,,,,,,900,0.97459439
K3_R1_2,detect,flip,0.0533,0.01,0.01,0.01,0.01,24,8,30,,,,,,900,0.94144631
K3_R1_2,detect,flip,0.06,0.01,0.01,0.01,0.01,24,8,30,,,,,,900,0.90523828
K3_R1_2,detect,flip,0.07,0.01,0.01,0.01,0.01,24,8,30,,,,,,900,0.84858784
K3_R1_2,detect,flip,0.08,0.01,0.01,0.01,0.01,24,8,30,,,,,,900,0.7689976
K3_R1_2,detect,flip,0.09,0.01,0.01,0.01,0.01,24,8,30,,,,,,900,0.68049897
K3_R1_2,detect,flip,0.1033,0.01,0.01,0.01,0.01,24,8,30,,,,,,900,0.53558694
K3_R1_2,detect,flip,0.1167,0.01,0.01,0.01,0.01,24,8,30,,,,,,900,0.34491601
K3_R1_2,detect,flip,0.13,0.01,0.01,0.01,0.01,24,8,30,,,,,,900,0.17468091
K3_R1_2,detect,flip,0.1467,0.01,0.01,0.01,0.01,24,8,30,,,,,,900,0.075975515
K3_R1_2,detect,flip,0.1633,0.01,0.01,0.01,0.01,24,8,30,,,,,,900,0.019333258
K3_R1_2,detect,flip,0.18,0.01,0.01,0.01,0.01,24,8,30,,,,,,900,0.0080732243
K3_R1_2,detect,flip,0.2033,0.01,0.01,0.01,0.01,24,8,30,,,,,,900,0.0040001364
K3_R1_2,detect,flip,0.2267,0.01,0.01,0.01,0.01,24,8,30,,,,,,900,0.0012952603
K3_R1_2,detect,flip,0.25,0.01,0.01,0.01,0.01,24,8,30,,,,,,900,0.0013711207
K3_R1_2,detect,insert,0,0.01,0.01,0.01,0.01,24,8,30,,,,,,900,1
K3_R1_2,detect,insert,0.0017,0.01,0.01,0.01,0.01,24,8,30,,,,,,900,1
K3_R1_2,detect,insert,0.0033,0.01,0.01,0.01,0.01,24,8,30,,,,,,900,1
K3_R1_2,detect,insert,0.005,0.01,0.01,0.01,0.01,24,8,30,,,,,,900,1
K3_R1_2,detect,insert,0.0067,0.01,0.01,0.01,0.01,24,8,30,,,,,,900,1
K3_R1_2,detect,insert,0.0083,0.01,0.01,0.01,0.01,24,8,30,,,,,,900,1
K3_R1_2,detect,insert,0.01,0.01,0.01,0.01,0.01,24,8,30,,,,,,900,0.99888889
K3_R1_2,detect,insert,0.0133,0.01,0.01,0.01,0.01,24,8,30,,,,,,900,1
K3_R1_2,detect,insert,0.0167,0.01,0.01,0.01,0.01,24,8,30,,,,,,900,1
K3_R1_2,detect,insert,0.02,0.01,0.01,0.01,0.01,24,8,30,,,,,,901,1
K3_R1_2,detect,insert,0.0233,0.01,0.01,0.01,0.01,24,8,30,,,,,,917,0.99997211
K3_R1_2,detect,insert,0.0267,0.01,0.01,0.01,0.01,24,8,30,,,,,,929,0.99892357
K3_R1_2,detect,insert,0.03,0.01,0.01,0.01,0.01,24,8,30,,,,,,930,0.99874911
K3_R1_2,detect,insert,0.035,0.01,0.01,0.01,0.01,24,8,30,,,,,,930,0.99952479
K3_R1_2,detect,insert,0.04,0.01,0.01,0.01,0.01,24,8,30,,,,,,930,0.99906484
K3_R1_2,detect,insert,0.045,0.01,0.01,0.01,0.01,24,8,30,,,,,,930,0.99812095
K3_R1_2,detect,insert,0.05,0.01,0.01,0.01,0.01,24,8,30,,,,,,931,0.9960294
K3_R1_2,detect,insert,0.055,0.01,0.01,0.01,0.01,24,8,30,,,,,,944,0.99378633
K3_R1_2,detect,insert,0.06,0.01,0.01,0.01,0.01,24,8,30,,,,,,959,0.97861351
K3_R1_2,detect,insert,0.0667,0.01,0.01,0.01,0.01,24,8,30,,,,,,960,0.97416845
K3_R1_2,detect,insert,0.0733,0.01,0.01,0.01,0.01,24,8,30,,,,,,960,0.94622744
K3_R1_2,detect,insert,0.08,0.01,0.01,0.01,0.01,24,8,30,,,,,,960,0.92417124
K3_R1_2,detect,insert,0.09,0.01,0.01,0.01,0.01,24,8,30,,,,,,987,0.85540787
K3_R1_2,detect,insert,0.1,0.01,0.01,0.01,0.01,24,8,30,,,,,,990,0.77176796
K3_R1_2,detect,insert,0.11,0.01,0.01,0.01,0.01,24,8,30,,,,,,990,0.64990377
K3_R1_2,detect,insert,0.1267,0.01,0.01,0.01,0.01,24,8,30,,,,,,1019,0.49187671
K3_R1_2,detect,insert,0.1433,0.01,0.01,0.01,0.01,24,8,30,,,,,,1021,0.2928124
K3_R1_2,detect,insert,0.16,0.01,0.01,0.01,0.01,24,8,30,,,,,,1049,0.18818315
K3_R1_2,detect,insert,0.18,0.01,0.01,0.01,0.01,24,8,30,,,,,,1057,0.095617123
K3_R1_2,detect,insert,0.2,0.01,0.01,0.01,0.01,24,8,30,,,,,,1080,0.043656992
K3_R1_2,detect,insert,0.22,0.01,0.01,0.01,0.01,24,8,30,,,,,,1102,0.019111946
K3_R1_2,detect,insert,0.2467,0.01,0.01,0.01,0.01,24,8,30,,,,,,1122,0.0068669287
K3_R1_2,detect,insert,0.2733,0.01,0.01,0.01,0.01,24,8,30,,,,,,1144,0.0023704374
K3_R1_2,detect,insert,0.3,0.01,0.01,0.01,0.01,24,8,30,,,,,,1170,0.0034068755
K3_R1_2,detect,delete,0,0.01,0.01,0.01,0.01,24,8,30,,,,,,900,0.99888889
K3_R1_2,detect,delete,0.0017,0.01,0.01,0.01,0.01,24,8,30,,,,,,900,1
K3_R1_2,detect,delete,0.0033,0.01,0.01,0.01,0.01,24,8,30,,,,,,900,1
K3_R1_2,detect,delete,0.005,0.01,0.01,0.01,0.01,24,8,30,,,,,,900,0.99888889
K3_R1_2,detect,delete,0.0067,0.01,0.01,0.01,0.01,24,8,30,,,,,,900,1
K3_R1_2,detect,delete,0.0083,0.01,0.01,0.01,0.01,24,8,30,,,,,,884,1
K3_R1_2,detect,delete,0.01,0.01,0.01,0.01,0.01,24,8,30,,,,,,871,1
K3_R1_2,detect,delete,0.0133,0.01,0.01,0.01,0.01,24,8,30,,,,,,870,1
K3_R1_2,detect,delete,0.0167,0.01,0.01,0.01,0.01,24,8,30,,,,,,870,1
K3_R1_2,detect,delete,0.02,0.01,0.01,0.01,0.01,24,8,30,,,,,,870,1
K3_R1_2,detect,delete,0.0233,0.01,0.01,0.01,0.01,24,8,30,,,,,,870,1
K3_R1_2,detect,delete,0.0267,0.01,0.01,0.01,0.01,24,8,30,,,,,,870,0.99999744
K3_R1_2,detect,delete,0.03,0.01,0.01,0.01,0.01,24,8,30,,,,,,870,1
K3_R1_2,detect,delete,0.0367,0.01,0.01,0.01,0.01,24,8,30,,,,,,869,0.99881013
K3_R1_2,detect,delete,0.0433,0.01,0.01,0.01,0.01,24,8,30,,,,,,842,0.99972583
K3_R1_2,detect,delete,0.05,0.01,0.01,0.01,0.01,24,8,30,,,,,,840,0.99886746
K3_R1_2,detect,delete,0.0567,0.01,0.01,0.01,0.01,24,8,30,,,,,,840,0.99623209
K3_R1_2,detect,delete,0.0633,0.01,0.01,0.01,0.01,24,8,30,,,,,,840,0.99372652
K3_R1_2,detect,delete,0.07,0.01,0.01,0.01,0.01,24,8,30,,,,,,836,0.98567469
K3_R1_2,detect,delete,0.08,0.01,0.01,0.01,0.01,24,8,30,,,,,,810,0.97481581
K3_R1_2,detect,delete,0.09,0.01,0.01,0.01,0.01,24,8,30,,,,,,810,0.94412194
K3_R1_2,detect,delete,0.1,0.01,0.01,0.01,0.01,24,8,30,,,,,,809,0.86088421
K3_R1_2,detect,delete,0.11,0.01,0.01,0.01,0.01,24,8,30,,,,,,785,0.78983327
K3_R1_2,detect,delete,0.12,0.01,0.01,0.01,0.01,24,8,30,,,,,,780,0.7324526
K3_R1_2,detect,delete,0.13,0.01,0.01,0.01,0.01,24,8,30,,,,,,780,0.62900379
K3_R1_2,detect,delete,0.14,0.01,0.01,0.01,0.01,24,8,30,,,,,,753,0.55235846
K3_R1_2,detect,delete,0.15,0.01,0.01,0.01,0.01,24,8,30,,,,,,750,0.43868513
K3_R1_2,detect,delete,0.16,0.01,0.01,0.01,0.01,24,8,30,,,,,,749,0.35106794
K3_R1_2,detect,delete,0.1733,0.01,0.01,0.01,0.01,24,8,30,,,,,,724,0.27101177
K3_R1_2,detect,delete,0.1867,0.01,0.01,0.01,0.01,24,8,30,,,,,,720,0.17917465
K3_R1_2,detect,delete,0.2,0.01,0.01,0.01,0.01,24,8,30,,,,,,704,0.10651979
K3_R1_2,detect,delete,0.2167,0.01,0.01,0.01,0.01,24,8,30,,,,,,690,0.051448563
K3_R1_2,detect,delete,0.2333,0.01,0.01,0.01,0.01,24,8,30,,,,,,678,0.040634887
K3_R1_2,detect,delete,0.25,0.01,0.01,0.01,0.01,24,8,30,,,,,,660,0.016064231
K3_R1_2,detect,erase,0,0.01,0.01,0.01,0.01,24,8,30,,,,,,900,1
K3_R1_2,detect,erase,0.0033,0.01,0.01,0.01,0.01,24,8,30,,,,,,900,1
K3_R1_2,detect,erase,0.0067,0.01,0.01,0.01,0.01,24,8,30,,,,,,900,1
K3_R1_2,detect,erase,0.01,0.01,0.01,0.01,0.01,24,8,30,,,,,,900,1
K3_R1_2,detect,erase,0.0133,0.01,0.01,0.01,0.01,24,8,30,,,,,,900,0.99888889
K3_R1_2,detect,erase,0.0167,0.01,0.01,0.01,0.01,24,8,30,,,,,,900,1
K3_R1_2,detect,erase,0.02,0.01,0.01,0.01,0.01,24,8,30,,,,,,900,1
K3_R1_2,detect,erase,0.0233,0.01,0.01,0.01,0.01,24,8,30,,,,,,900,1
K3_R1_2,detect,erase,0.0267,0.01,0.01,0.01,0.01,24,8,30,,,,,,900,0.99992758
K3_R1_2,detect,erase,0.03,0.01,0.01,0.01,0.01,24,8,30,,,,,,900,0.99983501
K3_R1_2,detect,erase,0.0367,0.01,0.01,0.01,0.01,24,8,30,,,,,,900,0.99888889
K3_R1_2,detect,erase,0.0433,0.01,0.01,0.01,0.01,24,8,30,,,,,,900,0.99994983
K3_R1_2,detect,erase,0.05,0.01,0.01,0.01,0.01,24,8,30,,,,,,900,0.99960413
K3_R1_2,detect,erase,0.06,0.01,0.01,0.01,0.01,24,8,30,,,,,,900,0.99917063
K3_R1_2,detect,erase,0.07,0.01,0.01,0.01,0.01,24,8,30,,,,,,900,0.99305545
K3_R1_2,detect,erase,0.08,0.01,0.01,0.01,0.01,24,8,30,,,,,,900,0.9863478
K3_R1_2,detect,erase,0.0933,0.01,0.01,0.01,0.01,24,8,30,,,,,,900,0.96163344
K3_R1_2,detect,erase,0.1067,0.01,0.01,0.01,0.01,24,8,30,,,,,,900,0.93674632
K3_R1_2,detect,erase,0.12,0.01,0.01,0.01,0.01,24,8,30,,,,,,900,0.89626534
K3_R1_2,detect,erase,0.14,0.01,0.01,0.01,0.01,24,8,30,,,,,,900,0.81580522
K3_R1_2,detect,erase,0.16,0.01,0.01,0.01,0.01,24,8,30,,,,,,900,0.73266028
K3_R1_2,detect,erase,0.18,0.01,0.01,0.01,0.01,24,8,30,,,,,,900,0.61813762
K3_R1_2,detect,erase,0.2033,0.01,0.01,0.01,0.01,24,8,30,,,,,,900,0.44957258
K3_R1_2,detect,erase,0.2267,0.01,0.01,0.01,0.01,24,8,30,,,,,,900,0.29076611
K3_R1_2,detect,erase,0.25,0.01,0.01,0.01,0.01,24,8,30,,,,,,900,0.18616859
K3_R1_2,detect,erase,0.2833,0.01,0.01,0.01,0.01,24,8,30,,,,,,900,0.10388975
K3_R1_2,detect,erase,0.3167,0.01,0.01,0.01,0.01,24,8,30,,,,,,900,0.089140588
K3_R1_2,detect,erase,0.35,0.01,0.01,0.01,0.01,24,8,30,,,,,,900,0.052600355
K3_R1_2,detect,erase,0.3833,0.01,0.01,0.01,0.01,24,8,30,,,,,,900,0.022978307
K3_R1_2,detect,erase,0.4167,0.01,0.01,0.01,0.01,24,8,30,,,,,,900,0.0070276029
K3_R1_2,detect,erase,0.45,0.01,0.01,0.01,0.01,24,8,30,,,,,,900,0.00073650641
K3_R1_2,detect,erase,0.5167,0.01,0.01,0.01,0.01,24,8,30,,,,,,900,0
K3_R1_2,detect,erase,0.5833,0.01,0.01,0.01,0.01,24,8,30,,,,,,900,0
K3_R1_2,detect,erase,0.65,0.01,0.01,0.01,0.01,24,8,30,,,,,,900,0
K3_R1_2,detect,erase,0.7167,0.01,0.01,0.01,0.01,24,8,30,,,,,,900,0
K3_R1_2,detect,erase,0.7833,0.01,0.01,0.01,0.01,24,8,30,,,,,,900,0
K3_R1_2,detect,erase,0.85,0.01,0.01,0.01,0.01,24,8,30,,,,,,900,0
K3_R1_2,detect,erase,0.8733,0.01,0.01,0.01,0.01,24,8,30,,,,,,900,0
K3_R1_2,detect,erase,0.8967,0.01,0.01,0.01,0.01,24,8,30,,,,,,900,0
K3_R1_2,detect,erase,0.92,0.01,0.01,0.01,0.01,24,8,30,,,,,,900,0
K7_R1_2,edit,flip,0,0.01,0.01,0.01,0.01,56,8,30,118320,0,0,,,,
K7_R1_2,edit,flip,0.0033,0.01,0.01,0.01,0.01,56,8,30,118320,222,0.0018762677,,,,
K7_R1_2,edit,flip,0.0067,0.01,0.01,0.01,0.01,56,8,30,118320,618,0.0052231237,,,,
K7_R1_2,edit,flip,0.01,0.01,0.01,0.01,0.01,56,8,30,118320,947,0.0080037187,,,,
K7_R1_2,edit,flip,0.0133,0.01,0.01,0.01,0.01,56,8,30,118320,1308,0.011054767,,,,
K7_R1_2,edit,flip,0.0167,0.01,0.01,0.01,0.01,56,8,30,118320,2190,0.018509128,,,,
K7_R1_2,edit,flip,0.02,0.01,0.01,0.01,0.01,56,8,30,118320,2780,0.023495605,,,,
K7_R1_2,edit,flip,0.025,0.01,0.01,0.01,0.01,56,8,30,118320,4647,0.039274848,,,,
K7_R1_2,edit,flip,0.03,0.01,0.01,0.01,0.01,56,8,30,118320,5700,0.048174442,,,,
K7_R1_2,edit,flip,0.035,0.01,0.01,0.01,0.01,56,8,30,118320,8687,0.07341954,,,,
K7_R1_2,edit,flip,0.04,0.01,0.01,0.01,0.01,56,8,30,118320,10584,0.089452333,,,,
K7_R1_2,edit,flip,0.045,0.01,0.01,0.01,0.01,56,8,30,118320,12127,0.10249324,,,,
K7_R1_2,edit,flip,0.05,0.01,0.01,0.01,0.01,56,8,30,118320,14471,0.12230392,,,,
K7_R1_2,edit,flip,0.0567,0.01,0.01,0.01,0.01,56,8,30,118320,16709,0.14121873,,,,
K7_R1_2,edit,flip,0.0633,0.01,0.01,0.01,0.01,56,8,30,118320,20659,0.17460277,,,,
K7_R1_2,edit,flip,0.07,0.01,0.01,0.01,0.01,56,8,30,118320,22884,0.19340771,,,,
K7_R1_2,edit,flip,0.0767,0.01,0.01,0.01,0.01,56,8,30,118320,24967,0.21101251,,,,
K7_R1_2,edit,flip,0.0833,0.01,0.01,0.01,0.01,56,8,30,118320,27372,0.23133874,,,,
K7_R1_2,edit,flip,0.09,0.01,0.01,0.01,0.01,56,8,30,118320,28369,0.23976504,,,,
K7_R1_2,edit,flip,0.1,0.01,0.01,0.01,0.01,56,8,30,118320,31420,0.26555105,,,,
K7_R1_2,edit,flip,0.11,0.01,0.01,0.01,0.01,56,8,30,118320,33722,0.28500676,,,,
K7_R1_2,edit,flip,0.12,0.01,0.01,0.01,0.01,56,8,30,118320,34512,0.29168357,,,,
K7_R1_2,edit,flip,0.1333,0.01,0.01,0.01,0.01,56,8,30,118320,35954,0.30387086,,,,
K7_R1_2,edit,flip,0.1467,0.01,0.01,0.01,0.01,56,8,30,118320,36951,0.31229716,,,,
K7_R1_2,edit,flip,0.16,0.01,0.01,0.01,0.01,56,8,30,118320,37355,0.31571163,,,,
K7_R1_2,edit,flip,0.1733,0.01,0.01,0.01,0.01,56,8,30,118320,37473,0.31670892,,,,
K7_R1_2,edit,flip,0.1867,0.01,0.01,0.01,0.01,56,8,30,118320,37373,0.31586376,,,,
K7_R1_2,edit,flip,0.2,0.01,0.01,0.01,0.01,56,8,30,118320,37606,0.317833,,,,
K7_R1_2,edit,flip,0.2167,0.01,0.01,0.01,0.01,56,8,30,118320,37870,0.32006423,,,,
K7_R1_2,edit,flip,0.2333,0.01,0.01,0.01,0.01,56,8,30,118320,37979,0.32098546,,,,
K7_R1_2,edit,flip,0.25,0.01,0.01,0.01,0.01,56,8,30,118320,37838,0.31979378,,,,
K7_R1_2,edit,insert,0,0.01,0.01,0.01,0.01,56,8,30,118320,0,0,,,,
K7_R1_2,edit,insert,0.0017,0.01,0.01,0.01,0.01,56,8,30,118320,169,0.00142833,,,,
K7_R1_2,edit,insert,0.0033,0.01,0.01,0.01,0.01,56,8,30,118320,356,0.0030087897,,,,
K7_R1_2,edit,insert,0.005,0.01,0.01,0.01,0.01,56,8,30,118320,595,0.0050287356,,,,
K7_R1_2,edit,insert,0.0067,0.01,0.01,0.01,0.01,56,8,30,118320,1001,0.0084601082,,,,
K7_R1_2,edit,insert,0.0083,0.01,0.01,0.01,0.01,56,8,30,118320,1376,0.011629479,,,,
K7_R1_2,edit,insert,0.01,0.01,0.01,0.01,0.01,56,8,30,118320,2033,0.017182218,,,,
K7_R1_2,edit,insert,0.0133,0.01,0.01,0.01,0.01,56,8,30,118320,3105,0.026242394,,,,
K7_R1_2,edit,insert,0.0167,0.01,0.01,0.01,0.01,56,8,30,118320,4724,0.039925625,,,,
K7_R1_2,edit,insert,0.02,0.01,0.01,0.01,0.01,56,8,30,118320,5374,0.045419202,,,,
K7_R1_2,edit,insert,0.025,0.01,0.01,0.01,0.01,56,8,30,118320,7714,0.065196078,,,,
K7_R1_2,edit,insert,0.03,0.01,0.01,0.01,0.01,56,8,30,118320,9066,0.076622718,,,,
K7_R1_2,edit,insert,0.035,0.01,0.01,0.01,0.01,56,8,30,118320,11132,0.09408384,,,,
K7_R1_2,edit,insert,0.04,0.01,0.01,0.01,0.01,56,8,30,118320,13247,0.11195909,,,,
K7_R1_2,edit,insert,0.045,0.01,0.01,0.01,0.01,56,8,30,118320,15124,0.12782285,,,,
K7_R1_2,edit,insert,0.05,0.01,0.01,0.01,0.01,56,8,30,118320,16559,0.13995098,,,,
K7_R1_2,edit,insert,0.0567,0.01,0.01,0.01,0.01,56,8,30,118320,19500,0.1648073,,,,
K7_R1_2,edit,insert,0.0633,0.01,0.01,0.01,0.01,56,8,30,118320,21914,0.1852096,,,,
K7_R1_2,edit,insert,0.07,0.01,0.01,0.01,0.01,56,8,30,118320,24403,0.20624577,,,,
K7_R1_2,edit,insert,0.08,0.01,0.01,0.01,0.01,56,8,30,118320,28246,0.23872549,,,,
K7_R1_2,edit,insert,0.09,0.01,0.01,0.01,0.01,56,8,30,118320,31681,0.26775693,,,,
K7_R1_2,edit,insert,0.1,0.01,0.01,0.01,0.01,56,8,30,118320,34297,0.28986646,,,,
K7_R1_2,edit,insert,0.1133,0.01,0.01,0.01,0.01,56,8,30,118320,36679,0.30999831,,,,
K7_R1_2,edit,insert,0.1267,0.01,0.01,0.01,0.01,56,8,30,118320,37773,0.31924442,,,,
K7_R1_2,edit,insert,0.14,0.01,0.01,0.01,0.01,56,8,30,118320,38479,0.32521129,,,,
K7_R1_2,edit,insert,0.16,0.01,0.01,0.01,0.01,56,8,30,118320,38864,0.32846518,,,,
K7_R1_2,edit,insert,0.18,0.01,0.01,0.01,0.01,56,8,30,118320,39223,0.33149932,,,,
K7_R1_2,edit,insert,0.2,0.01,0.01,0.01,0.01,56,8,30,118320,38996,0.3295808,,,,
K7_R1_2,edit,insert,0.2167,0.01,0.01,0.01,0.01,56,8,30,118320,39121,0.33063725,,,,
K7_R1_2,edit,insert,0.2333,0.01,0.01,0.01,0.01,56,8,30,118320,38935,0.32906525,,,,
K7_R1_2,edit,insert,0.25,0.01,0.01,0.01,0.01,56,8,30,118320,39134,0.33074713,,,,
K7_R1_2,edit,delete,0,0.01,0.01,0.01,0.01,56,8,30,118320,0,0,,,,
K7_R1_2,edit,delete,0.0033,0.01,0.01,0.01,0.01,56,8,30,118320,60,0.00050709939,,,,
K7_R1_2,edit,delete,0.0067,0.01,0.01,0.01,0.01,56,8,30,118320,88,0.00074374577,,,,
K7_R1_2,edit,delete,0.01,0.01,0.01,0.01,0.01,56,8,30,118320,155,0.0013100068,,,,
K7_R1_2,edit,delete,0.0133,0.01,0.01,0.01,0.01,56,8,30,118320,257,0.0021720757,,,,
K7_R1_2,edit,delete,0.0167,0.01,0.01,0.01,0.01,56,8,30,118320,1380,0.011663286,,,,
K7_R1_2,edit,delete,0.02,0.01,0.01,0.01,0.01,56,8,30,118320,1457,0.012314064,,,,
K7_R1_2,edit,delete,0.0233,0.01,0.01,0.01,0.01,56,8,30,118320,2684,0.022684246,,,,
K7_R1_2,edit,delete,0.0267,0.01,0.01,0.01,0.01,56,8,30,118320,3881,0.032800879,,,,
K7_R1_2,edit,delete,0.03,0.01,0.01,0.01,0.01,56,8,30,118320,5537,0.046796822,,,,
K7_R1_2,edit,delete,0.0367,0.01,0.01,0.01,0.01,56,8,30,118320,8243,0.069667005,,,,
K7_R1_2,edit,delete,0.0433,0.01,0.01,0.01,0.01,56,8,30,118320,10602,0.089604462,,,,
K7_R1_2,edit,delete,0.05,0.01,0.01,0.01,0.01,56,8,30,118320,13953,0.11792596,,,,
K7_R1_2,edit,delete,0.0567,0.01,0.01,0.01,0.01,56,8,30,118320,15813,0.13364604,,,,
K7_R1_2,edit,delete,0.0633,0.01,0.01,0.01,0.01,56,8,30,118320,17738,0.14991548,,,,
K7_R1_2,edit,delete,0.07,0.01,0.01,0.01,0.01,56,8,30,118320,20174,0.17050372,,,,
K7_R1_2,edit,delete,0.0767,0.01,0.01,0.01,0.01,56,8,30,118320,22068,0.18651116,,,,
K7_R1_2,edit,delete,0.0833,0.01,0.01,0.01,0.01,56,8,30,118320,23273,0.1966954,,,,
K7_R1_2,edit,delete,0.09,0.01,0.01,0.01,0.01,56,8,30,118320,24685,0.20862914,,,,
K7_R1_2,edit,delete,0.1,0.01,0.01,0.01,0.01,56,8,30,118320,27354,0.23118661,,,,
K7_R1_2,edit,delete,0.11,0.01,0.01,0.01,0.01,56,8,30,118320,29135,0.24623901,,,,
K7_R1_2,edit,delete,0.12,0.01,0.01,0.01,0.01,56,8,30,118320,30326,0.25630494,,,,
K7_R1_2,edit,delete,0.1333,0.01,0.01,0.01,0.01,56,8,30,118320,32131,0.27156018,,,,
K7_R1_2,edit,delete,0.1467,0.01,0.01,0.01,0.01,56,8,30,118320,33373,0.28205713,,,,
K7_R1_2,edit,delete,0.16,0.01,0.01,0.01,0.01,56,8,30,118320,34391,0.29066092,,,,
K7_R1_2,edit,delete,0.1733,0.01,0.01,0.01,0.01,56,8,30,118320,35378,0.2990027,,,,
K7_R1_2,edit,delete,0.1867,0.01,0.01,0.01,0.01,56,8,30,118320,36063,0.30479209,,,,
K7_R1_2,edit,delete,0.2,0.01,0.01,0.01,0.01,56,8,30,118320,36407,0.30769946,,,,
K7_R1_2,edit,delete,0.2167,0.01,0.01,0.01,0.01,56,8,30,118320,37131,0.31381846,,,,
K7_R1_2,edit,delete,0.2333,0.01,0.01,0.01,0.01,56,8,30,118320,38004,0.32119675,,,,
K7_R1_2,edit,delete,0.25,0.01,0.01,0.01,0.01,56,8,30,118320,38622,0.32641988,,,,
K7_R1_2,edit,erase,0,0.01,0.01,0.01,0.01,56,8,30,118320,0,0,,,,
K7_R1_2,edit,erase,0.0667,0.01,0.01,0.01,0.01,56,8,30,118320,27,0.00022819473,,,,
K7_R1_2,edit,erase,0.1333,0.01,0.01,0.01,0.01,56,8,30,118320,445,0.0037609872,,,,
K7_R1_2,edit,erase,0.2,0.01,0.01,0.01,0.01,56,8,30,118320,1089,0.009203854,,,,
K7_R1_2,edit,erase,0.25,0.01,0.01,0.01,0.01,56,8,30,118320,2136,0.018052738,,,,
K7_R1_2,edit,erase,0.3,0.01,0.01,0.01,0.01,56,8,30,118320,2717,0.022963151,,,,
K7_R1_2,edit,erase,0.35,0.01,0.01,0.01,0.01,56,8,30,118320,3913,0.033071332,,,,
K7_R1_2,edit,erase,0.3833,0.01,0.01,0.01,0.01,56,8,30,118320,5849,0.049433739,,,,
K7_R1_2,edit,erase,0.4167,0.01,0.01,0.01,0.01,56,8,30,118320,9116,0.077045301,,,,
K7_R1_2,edit,erase,0.45,0.01,0.01,0.01,0.01,56,8,30,118320,14377,0.12150947,,,,
K7_R1_2,edit,erase,0.4833,0.01,0.01,0.01,0.01,56,8,30,118320,22350,0.18889452,,,,
