code,metric,axis,rate,dec_p_sub,dec_p_ins,dec_p_del,dec_p_erase,decision_depth,max_drift,trials,ref_bits,edit_distance,edit_rate,lock_bits,mean_lock,detect_samples,mean_detect
K5_R1_5,edit,insert,0.09,0.01,0.01,0.01,0.01,40,8,30,118800,12579,0.10588384,,,,
K5_R1_5,edit,insert,0.1,0.01,0.01,0.01,0.01,40,8,30,118800,14168,0.11925926,,,,
K5_R1_5,edit,insert,0.1133,0.01,0.01,0.01,0.01,40,8,30,118800,16253,0.13680976,,,,
K5_R1_5,edit,insert,0.1267,0.01,0.01,0.01,0.01,40,8,30,118800,19704,0.16585859,,,,
K5_R1_5,edit,insert,0.14,0.01,0.01,0.01,0.01,40,8,30,118800,23666,0.19920875,,,,
K5_R1_5,edit,insert,0.16,0.01,0.01,0.01,0.01,40,8,30,118800,28663,0.24127104,,,,
K5_R1_5,edit,insert,0.18,0.01,0.01,0.01,0.01,40,8,30,118800,32579,0.27423401,,,,
K5_R1_5,edit,insert,0.2,0.01,0.01,0.01,0.01,40,8,30,118800,34826,0.29314815,,,,
K5_R1_5,edit,insert,0.2167,0.01,0.01,0.01,0.01,40,8,30,118800,36307,0.30561448,,,,
K5_R1_5,edit,insert,0.2333,0.01,0.01,0.01,0.01,40,8,30,118800,36913,0.31071549,,,,
K5_R1_5,edit,insert,0.25,0.01,0.01,0.01,0.01,40,8,30,118800,37140,0.31262626,,,,
K5_R1_5,edit,delete,0,0.01,0.01,0.01,0.01,40,8,30,118800,0,0,,,,
K5_R1_5,edit,delete,0.0033,0.01,0.01,0.01,0.01,40,8,30,118800,30,0.00025252525,,,,
K5_R1_5,edit,delete,0.0067,0.01,0.01,0.01,0.01,40,8,30,118800,30,0.00025252525,,,,
K5_R1_5,edit,delete,0.01,0.01,0.01,0.01,0.01,40,8,30,118800,83,0.0006986532,,,,
K5_R1_5,edit,delete,0.0133,0.01,0.01,0.01,0.01,40,8,30,118800,413,0.003476431,,,,
K5_R1_5,edit,delete,0.0167,0.01,0.01,0.01,0.01,40,8,30,118800,216,0.0018181818,,,,
K5_R1_5,edit,delete,0.02,0.01,0.01,0.01,0.01,40,8,30,118800,217,0.0018265993,,,,
K5_R1_5,edit,delete,0.0233,0.01,0.01,0.01,0.01,40,8,30,118800,445,0.0037457912,,,,
K5_R1_5,edit,delete,0.0267,0.01,0.01,0.01,0.01,40,8,30,118800,1219,0.010260943,,,,
K5_R1_5,edit,delete,0.03,0.01,0.01,0.01,0.01,40,8,30,118800,1153,0.0097053872,,,,
K5_R1_5,edit,delete,0.0367,0.01,0.01,0.01,0.01,40,8,30,118800,2208,0.018585859,,,,
K5_R1_5,edit,delete,0.0433,0.01,0.01,0.01,0.01,40,8,30,118800,4189,0.035260943,,,,
K5_R1_5,edit,delete,0.05,0.01,0.01,0.01,0.01,40,8,30,118800,3816,0.032121212,,,,
K5_R1_5,edit,delete,0.0567,0.01,0.01,0.01,0.01,40,8,30,118800,5498,0.046279461,,,,
K5_R1_5,edit,delete,0.0633,0.01,0.01,0.01,0.01,40,8,30,118800,7799,0.065648148,,,,
K5_R1_5,edit,delete,0.07,0.01,0.01,0.01,0.01,40,8,30,118800,7633,0.064250842,,,,
K5_R1_5,edit,delete,0.0767,0.01,0.01,0.01,0.01,40,8,30,118800,8733,0.073510101,,,,
K5_R1_5,edit,delete,0.0833,0.01,0.01,0.01,0.01,40,8,30,118800,8389,0.070614478,,,,
K5_R1_5,edit,delete,0.09,0.01,0.01,0.01,0.01,40,8,30,118800,9787,0.082382155,,,,
K5_R1_5,edit,delete,0.1,0.01,0.01,0.01,0.01,40,8,30,118800,11039,0.092920875,,,,
K5_R1_5,edit,delete,0.11,0.01,0.01,0.01,0.01,40,8,30,118800,11143,0.093796296,,,,
K5_R1_5,edit,delete,0.12,0.01,0.01,0.01,0.01,40,8,30,118800,12273,0.10330808,,,,
K5_R1_5,edit,delete,0.1333,0.01,0.01,0.01,0.01,40,8,30,118800,13819,0.11632155,,,,
K5_R1_5,edit,delete,0.1467,0.01,0.01,0.01,0.01,40,8,30,118800,16253,0.13680976,,,,
K5_R1_5,edit,delete,0.16,0.01,0.01,0.01,0.01,40,8,30,118800,18649,0.15697811,,,,
K5_R1_5,edit,delete,0.1733,0.01,0.01,0.01,0.01,40,8,30,118800,21148,0.17801347,,,,
K5_R1_5,edit,delete,0.1867,0.01,0.01,0.01,0.01,40,8,30,118800,23202,0.19530303,,,,
K5_R1_5,edit,delete,0.2,0.01,0.01,0.01,0.01,40,8,30,118800,25456,0.21427609,,,,
K5_R1_5,edit,delete,0.2167,0.01,0.01,0.01,0.01,40,8,30,118800,28045,0.23606902,,,,
K5_R1_5,edit,delete,0.2333,0.01,0.01,0.01,0.01,40,8,30,118800,30068,0.25309764,,,,
K5_R1_5,edit,delete,0.25,0.01,0.01,0.01,0.01,40,8,30,118800,32212,0.27114478,,,,
K5_R1_5,edit,erase,0,0.01,0.01,0.01,0.01,40,8,30,118800,0,0,,,,
K5_R1_5,edit,erase,0.0667,0.01,0.01,0.01,0.01,40,8,30,118800,1,8.4175084e-06,,,,
K5_R1_5,edit,erase,0.1333,0.01,0.01,0.01,0.01,40,8,30,118800,1,8.4175084e-06,,,,
K5_R1_5,edit,erase,0.2,0.01,0.01,0.01,0.01,40,8,30,118800,20,0.00016835017,,,,
K5_R1_5,edit,erase,0.25,0.01,0.01,0.01,0.01,40,8,30,118800,60,0.00050505051,,,,
K5_R1_5,edit,erase,0.3,0.01,0.01,0.01,0.01,40,8,30,118800,144,0.0012121212,,,,
K5_R1_5,edit,erase,0.35,0.01,0.01,0.01,0.01,40,8,30,118800,295,0.002483165,,,,
K5_R1_5,edit,erase,0.3833,0.01,0.01,0.01,0.01,40,8,30,118800,484,0.0040740741,,,,
K5_R1_5,edit,erase,0.4167,0.01,0.01,0.01,0.01,40,8,30,118800,679,0.0057154882,,,,
K5_R1_5,edit,erase,0.45,0.01,0.01,0.01,0.01,40,8,30,118800,1015,0.008543771,,,,
K5_R1_5,edit,erase,0.4833,0.01,0.01,0.01,0.01,40,8,30,118800,1355,0.011405724,,,,
K5_R1_5,edit,erase,0.5167,0.01,0.01,0.01,0.01,40,8,30,118800,1966,0.016548822,,,,
K5_R1_5,edit,erase,0.55,0.01,0.01,0.01,0.01,40,8,30,118800,2744,0.023097643,,,,
K5_R1_5,edit,erase,0.5733,0.01,0.01,0.01,0.01,40,8,30,118800,3463,0.029149832,,,,
K5_R1_5,edit,erase,0.5967,0.01,0.01,0.01,0.01,40,8,30,118800,4164,0.035050505,,,,
K5_R1_5,edit,erase,0.62,0.01,0.01,0.01,0.01,40,8,30,118800,5153,0.043375421,,,,
K5_R1_5,edit,erase,0.6467,0.01,0.01,0.01,0.01,40,8,30,118800,6026,0.050723906,,,,
K5_R1_5,edit,erase,0.6733,0.01,0.01,0.01,0.01,40,8,30,118800,7546,0.063518519,,,,
K5_R1_5,edit,erase,0.7,0.01,0.01,0.01,0.01,40,8,30,118800,9686,0.081531987,,,,
K5_R1_5,edit,erase,0.7267,0.01,0.01,0.01,0.01,40,8,30,118800,12823,0.10793771,,,,
K5_R1_5,edit,erase,0.7533,0.01,0.01,0.01,0.01,40,8,30,118800,17422,0.14664983,,,,
K5_R1_5,edit,erase,0.78,0.01,0.01,0.01,0.01,40,8,30,118800,24116,0.20299663,,,,
K5_R1_5,edit,erase,0.8033,0.01,0.01,0.01,0.01,40,8,30,118800,30375,0.25568182,,,,
K5_R1_5,edit,erase,0.8267,0.01,0.01,0.01,0.01,40,8,30,118800,35132,0.29572391,,,,
K5_R1_5,edit,erase,0.85,0.01,0.01,0.01,0.01,40,8,30,118800,37753,0.3177862,,,,
K5_R1_5,edit,erase,0.8733,0.01,0.01,0.01,0.01,40,8,30,118800,40061,0.3372138,,,,
K5_R1_5,edit,erase,0.8967,0.01,0.01,0.01,0.01,40,8,30,118800,43391,0.36524411,,,,
K5_R1_5,edit,erase,0.92,0.01,0.01,0.01,0.01,40,8,30,118800,48443,0.40776936,,,,
K5_R1_5,lock,flip,0,0.01,0.01,0.01,0.01,40,8,30,,,,117660,1,,
K5_R1_5,lock,flip,0.0033,0.01,0.01,0.01,0.01,40,8,30,,,,117660,0.99996042,,
K5_R1_5,lock,flip,0.0067,0.01,0.01,0.01,0.01,40,8,30,,,,117660,0.99957295,,
K5_R1_5,lock,flip,0.01,0.01,0.01,0.01,0.01,40,8,30,,,,117660,0.99811141,,
K5_R1_5,lock,flip,0.0133,0.01,0.01,0.01,0.01,40,8,30,,,,117660,0.99530922,,
K5_R1_5,lock,flip,0.0167,0.01,0.01,0.01,0.01,40,8,30,,,,117660,0.99024055,,
K5_R1_5,lock,flip,0.02,0.01,0.01,0.01,0.01,40,8,30,,,,117660,0.98330936,,
K5_R1_5,lock,flip,0.025,0.01,0.01,0.01,0.01,40,8,30,,,,117660,0.97021298,,
K5_R1_5,lock,flip,0.03,0.01,0.01,0.01,0.01,40,8,30,,,,117660,0.95263513,,
K5_R1_5,lock,flip,0.035,0.01,0.01,0.01,0.01,40,8,30,,,,117660,0.93572764,,
K5_R1_5,lock,flip,0.04,0.01,0.01,0.01,0.01,40,8,30,,,,117660,0.91749351,,
K5_R1_5,lock,flip,0.045,0.01,0.01,0.01,0.01,40,8,30,,,,117661,0.89638788,,
K5_R1_5,lock,flip,0.05,0.01,0.01,0.01,0.01,40,8,30,,,,117666,0.87725398,,
K5_R1_5,lock,flip,0.0567,0.01,0.01,0.01,0.01,40,8,30,,,,117662,0.84962414,,
K5_R1_5,lock,flip,0.0633,0.01,0.01,0.01,0.01,40,8,30,,,,117676,0.82411211,,
K5_R1_5,lock,flip,0.07,0.01,0.01,0.01,0.01,40,8,30,,,,117701,0.7959707,,
K5_R1_5,lock,flip,0.0767,0.01,0.01,0.01,0.01,40,8,30,,,,117731,0.77010889,,
K5_R1_5,lock,flip,0.0833,0.01,0.01,0.01,0.01,40,8,30,,,,117788,0.74345671,,
K5_R1_5,lock,flip,0.09,0.01,0.01,0.01,0.01,40,8,30,,,,117864,0.71604872,,
K5_R1_5,lock,flip,0.1,0.01,0.01,0.01,0.01,40,8,30,,,,118037,0.67684064,,
K5_R1_5,lock,flip,0.11,0.01,0.01,0.01,0.01,40,8,30,,,,118222,0.64333104,,
K5_R1_5,lock,flip,0.12,0.01,0.01,0.01,0.01,40,8,30,,,,118620,0.59927138,,
K5_R1_5,lock,flip,0.1333,0.01,0.01,0.01,0.01,40,8,30,,,,119125,0.55542302,,
K5_R1_5,lock,flip,0.1467,0.01,0.01,0.01,0.01,40,8,30,,,,119734,0.51505732,,
K5_R1_5,lock,flip,0.16,0.01,0.01,0.01,0.01,40,8,30,,,,120526,0.47404037,,
K5_R1_5,lock,flip,0.1733,0.01,0.01,0.01,0.01,40,8,30,,,,121250,0.44358981,,
K5_R1_5,lock,flip,0.1867,0.01,0.01,0.01,0.01,40,8,30,,,,122027,0.41615774,,
K5_R1_5,lock,flip,0.2,0.01,0.01,0.01,0.01,40,8,30,,,,122739,0.39349568,,
K5_R1_5,lock,flip,0.2167,0.01,0.01,0.01,0.01,40,8,30,,,,123456,0.3723139,,
K5_R1_5,lock,flip,0.2333,0.01,0.01,0.01,0.01,40,8,30,,,,124041,0.35808236,,
K5_R1_5,lock,flip,0.25,0.01,0.01,0.01,0.01,40,8,30,,,,124446,0.34671703,,
K5_R1_5,lock,flip,0.2833,0.01,0.01,0.01,0.01,40,8,30,,,,124935,0.33458416,,
K5_R1_5,lock,flip,0.3167,0.01,0.01,0.01,0.01,40,8,30,,,,125103,0.33032115,,
K5_R1_5,lock,flip,0.35,0.01,0.01,0.01,0.01,40,8,30,,,,125155,0.3279592,,
K5_R1_5,lock,flip,0.4167,0.01,0.01,0.01,0.01,40,8,30,,,,125223,0.32653791,,
K5_R1_5,lock,flip,0.4833,0.01,0.01,0.01,0.01,40,8,30,,,,125168,0.32677312,,
K5_R1_5,lock,flip,0.55,0.01,0.01,0.01,0.01,40,8,30,,,,125221,0.32639624,,
K5_R1_5,lock,flip,0.6333,0.01,0.01,0.01,0.01,40,8,30,,,,125267,0.32658275,,
K5_R1_5,lock,flip,0.7167,0.01,0.01,0.01,0.01,40,8,30,,,,125100,0.32949122,,
K5_R1_5,lock,flip,0.8,0.01,0.01,0.01,0.01,40,8,30,,,,125031,0.33567466,,
K5_R1_5,lock,flip,0.8667,0.01,0.01,0.01,0.01,40,8,30,,,,124715,0.34416687,,
K5_R1_5,lock,flip,0.9333,0.01,0.01,0.01,0.01,40,8,30,,,,124062,0.35761708,,
K5_R1_5,lock,flip,1,0.01,0.01,0.01,0.01,40,8,30,,,,123552,0.3653233,,
K5_R1_5,lock,insert,0,0.01,0.01,0.01,0.01,40,8,30,,,,117660,1,,
K5_R1_5,lock,insert,0.0033,0.01,0.01,0.01,0.01,40,8,30,,,,117663,0.99995354,,
K5_R1_5,lock,insert,0.0067,0.01,0.01,0.01,0.01,40,8,30,,,,117663,0.99950437,,
K5_R1_5,lock,insert,0.01,0.01,0.01,0.01,0.01,40,8,30,,,,117670,0.99819228,,
K5_R1_5,lock,insert,0.0133,0.01,0.01,0.01,0.01,40,8,30,,,,117668,0.99475898,,
K5_R1_5,lock,insert,0.0167,0.01,0.01,0.01,0.01,40,8,30,,,,117681,0.98956334,,
K5_R1_5,lock,insert,0.02,0.01,0.01,0.01,0.01,40,8,30,,,,117702,0.98343962,,
K5_R1_5,lock,insert,0.025,0.01,0.01,0.01,0.01,40,8,30,,,,117730,0.97004255,,
K5_R1_5,lock,insert,0.03,0.01,0.01,0.01,0.01,40,8,30,,,,117803,0.95201875,,
K5_R1_5,lock,insert,0.035,0.01,0.01,0.01,0.01,40,8,30,,,,117882,0.93572239,,
K5_R1_5,lock,insert,0.04,0.01,0.01,0.01,0.01,40,8,30,,,,117988,0.91524109,,
K5_R1_5,lock,insert,0.045,0.01,0.01,0.01,0.01,40,8,30,,,,118156,0.89551547,,
K5_R1_5,lock,insert,0.05,0.01,0.01,0.01,0.01,40,8,30,,,,118434,0.87135844,,
K5_R1_5,lock,insert,0.0567,0.01,0.01,0.01,0.01,40,8,30,,,,118776,0.84287292,,
K5_R1_5,lock,insert,0.0633,0.01,0.01,0.01,0.01,40,8,30,,,,119186,0.81622563,,
K5_R1_5,lock,insert,0.07,0.01,0.01,0.01,0.01,40,8,30,,,,119745,0.78814608,,
K5_R1_5,lock,insert,0.0767,0.01,0.01,0.01,0.01,40,8,30,,,,120344,0.76365977,,
K5_R1_5,lock,insert,0.0833,0.01,0.01,0.01,0.01,40,8,30,,,,121319,0.73181876,,
K5_R1_5,lock,insert,0.09,0.01,0.01,0.01,0.01,40,8,30,,,,122057,0.70781437,,
K5_R1_5,lock,insert,0.1,0.01,0.01,0.01,0.01,40,8,30,,,,123629,0.66799748,,
K5_R1_5,lock,insert,0.11,0.01,0.01,0.01,0.01,40,8,30,,,,125468,0.63022599,,
K5_R1_5,lock,insert,0.12,0.01,0.01,0.01,0.01,40,8,30,,,,126360,0.59761219,,
K5_R1_5,lock,insert,0.1333,0.01,0.01,0.01,0.01,40,8,30,,,,126360,0.55553228,,
K5_R1_5,lock,insert,0.1467,0.01,0.01,0.01,0.01,40,8,30,,,,126360,0.51913272,,
K5_R1_5,lock,insert,0.16,0.01,0.01,0.01,0.01,40,8,30,,,,126360,0.48514673,,
K5_R1_5,lock,insert,0.1733,0.01,0.01,0.01,0.01,40,8,30,,,,126360,0.46117766,,
K5_R1_5,lock,insert,0.1867,0.01,0.01,0.01,0.01,40,8,30,,,,126360,0.43930404,,
K5_R1_5,lock,insert,0.2,0.01,0.01,0.01,0.01,40,8,30,,,,126360,0.42197193,,
K5_R1_5,lock,insert,0.22,0.01,0.01,0.01,0.01,40,8,30,,,,126360,0.39830212,,
K5_R1_5,lock,insert,0.24,0.01,0.01,0.01,0.01,40,8,30,,,,126360,0.38466128,,
K5_R1_5,lock,insert,0.26,0.01,0.01,0.01,0.01,40,8,30,,,,126360,0.36942727,,
K5_R1_5,lock,insert,0.29,0.01,0.01,0.01,0.01,40,8,30,,,,126360,0.35740876,,
K5_R1_5,lock,insert,0.32,0.01,0.01,0.01,0.01,40,8,30,,,,126360,0.34812957,,
K5_R1_5,lock,insert,0.35,0.01,0.01,0.01,0.01,40,8,30,,,,126360,0.34154945,,
K5_R1_5,lock,insert,0.4167,0.01,0.01,0.01,0.01,40,8,30,,,,126360,0.33489147,,
K5_R1_5,lock,insert,0.4833,0.01,0.01,0.01,0.01,40,8,30,,,,126360,0.33055424,,
K5_R1_5,lock,insert,0.55,0.01,0.01,0.01,0.01,40,8,30,,,,126360,0.32907367,,
K5_R1_5,lock,insert,0.6333,0.01,0.01,0.01,0.01,40,8,30,,,,126360,0.32802326,,
K5_R1_5,lock,insert,0.7167,0.01,0.01,0.01,0.01,40,8,30,,,,126360,0.32740243,,
K5_R1_5,lock,insert,0.8,0.01,0.01,0.01,0.01,40,8,30,,,,126360,0.32755678,,
K5_R1_5,lock,insert,0.8667,0.01,0.01,0.01,0.01,40,8,30,,,,126360,0.32714898,,
K5_R1_5,lock,insert,0.9333,0.01,0.01,0.01,0.01,40,8,30,,,,126360,0.32766781,,
K5_R1_5,lock,insert,1,0.01,0.01,0.01,0.01,40,8,30,,,,126360,0.32807843,,
K5_R1_5,lock,delete,0,0.01,0.01,0.01,0.01,40,8,30,,,,117660,1,,
K5_R1_5,lock,delete,0.0033,0.01,0.01,0.01,0.01,40,8,30,,,,117630,0.99995581,,
K5_R1_5,lock,delete,0.0067,0.01,0.01,0.01,0.01,40,8,30,,,,117630,0.99962161,,
K5_R1_5,lock,delete,0.01,0.01,0.01,0.01,0.01,40,8,30,,,,117629,0.99796211,,
K5_R1_5,lock,delete,0.0133,0.01,0.01,0.01,0.01,40,8,30,,,,117625,0.99496395,,
K5_R1_5,lock,delete,0.0167,0.01,0.01,0.01,0.01,40,8,30,,,,117625,0.99033813,,
K5_R1_5,lock,delete,0.02,0.01,0.01,0.01,0.01,40,8,30,,,,117619,0.98344902,,
K5_R1_5,lock,delete,0.025,0.01,0.01,0.01,0.01,40,8,30,,,,117606,0.97019705,,
K5_R1_5,lock,delete,0.03,0.01,0.01,0.01,0.01,40,8,30,,,,117588,0.95419961,,
K5_R1_5,lock,delete,0.035,0.01,0.01,0.01,0.01,40,8,30,,,,117569,0.93768458,,
K5_R1_5,lock,delete,0.04,0.01,0.01,0.01,0.01,40,8,30,,,,117520,0.91827202,,
K5_R1_5,lock,delete,0.045,0.01,0.01,0.01,0.01,40,8,30,,,,117474,0.8987319,,
K5_R1_5,lock,delete,0.05,0.01,0.01,0.01,0.01,40,8,30,,,,117418,0.88029431,,
K5_R1_5,lock,delete,0.0567,0.01,0.01,0.01,0.01,40,8,30,,,,117274,0.85328309,,
K5_R1_5,lock,delete,0.0633,0.01,0.01,0.01,0.01,40,8,30,,,,117117,0.82745598,,
K5_R1_5,lock,delete,0.07,0.01,0.01,0.01,0.01,40,8,30,,,,116962,0.80313179,,
K5_R1_5,lock,delete,0.0767,0.01,0.01,0.01,0.01,40,8,30,,,,116721,0.77341824,,
K5_R1_5,lock,delete,0.0833,0.01,0.01,0.01,0.01,40,8,30,,,,116323,0.74860593,,
K5_R1_5,lock,delete,0.09,0.01,0.01,0.01,0.01,40,8,30,,,,115869,0.72419211,,
K5_R1_5,lock,delete,0.1,0.01,0.01,0.01,0.01,40,8,30,,,,115169,0.69242149,,
K5_R1_5,lock,delete,0.11,0.01,0.01,0.01,0.01,40,8,30,,,,114165,0.65726275,,
K5_R1_5,lock,delete,0.12,0.01,0.01,0.01,0.01,40,8,30,,,,113110,0.62837078,,
K5_R1_5,lock,delete,0.1333,0.01,0.01,0.01,0.01,40,8,30,,,,111397,0.58797626,,
K5_R1_5,lock,delete,0.1467,0.01,0.01,0.01,0.01,40,8,30,,,,109274,0.54585596,,
K5_R1_5,lock,delete,0.16,0.01,0.01,0.01,0.01,40,8,30,,,,107173,0.51489499,,
K5_R1_5,lock,delete,0.1733,0.01,0.01,0.01,0.01,40,8,30,,,,105175,0.48724778,,
K5_R1_5,lock,delete,0.1867,0.01,0.01,0.01,0.01,40,8,30,,,,103048,0.46217983,,
K5_R1_5,lock,delete,0.2,0.01,0.01,0.01,0.01,40,8,30,,,,101176,0.44062806,,
K5_R1_5,lock,delete,0.2333,0.01,0.01,0.01,0.01,40,8,30,,,,95991,0.39902448,,
K5_R1_5,lock,delete,0.2667,0.01,0.01,0.01,0.01,40,8,30,,,,91564,0.37340021,,
K5_R1_5,lock,delete,0.3,0.01,0.01,0.01,0.01,40,8,30,,,,86932,0.35746857,,
K5_R1_5,lock,delete,0.3667,0.01,0.01,0.01,0.01,40,8,30,,,,78234,0.34224677,,
K5_R1_5,lock,delete,0.4333,0.01,0.01,0.01,0.01,40,8,30,,,,69831,0.33562534,,
K5_R1_5,lock,delete,0.5,0.01,0.01,0.01,0.01,40,8,30,,,,61401,0.3288301,,
K5_R1_5,lock,delete,0.6,0.01,0.01,0.01,0.01,40,8,30,,,,48540,0.32897392,,
K5_R1_5,lock,delete,0.7,0.01,0.01,0.01,0.01,40,8,30,,,,35836,0.32747724,,
K5_R1_5,lock,delete,0.8,0.01,0.01,0.01,0.01,40,8,30,,,,23062,0.32553733,,
K5_R1_5,lock,delete,0.8333,0.01,0.01,0.01,0.01,40,8,30,,,,18877,0.32439455,,
K5_R1_5,lock,delete,0.8667,0.01,0.01,0.01,0.01,40,8,30,,,,14568,0.32753332,,
K5_R1_5,lock,delete,0.9,0.01,0.01,0.01,0.01,40,8,30,,,,10258,0.32815362,,
K5_R1_5,lock,delete,0.9167,0.01,0.01,0.01,0.01,40,8,30,,,,8193,0.32950159,,
K5_R1_5,lock,delete,0.9333,0.01,0.01,0.01,0.01,40,8,30,,,,6081,0.3261598,,
K5_R1_5,lock,delete,0.95,0.01,0.01,0.01,0.01,40,8,30,,,,3863,0.32503787,,
K5_R1_5,lock,delete,0.9667,0.01,0.01,0.01,0.01,40,8,30,,,,1778,0.32756104,,
K5_R1_5,lock,delete,1,0.01,0.01,0.01,0.01,40,8,30,,,,0,0,,
K5_R1_5,lock,delete,0.9833,0.01,0.01,0.01,0.01,40,8,30,,,,0,0,,
K5_R1_5,lock,erase,0,0.01,0.01,0.01,0.01,40,8,30,,,,117660,1,,
K5_R1_5,lock,erase,0.0067,0.01,0.01,0.01,0.01,40,8,30,,,,117660,0.99958002,,
K5_R1_5,lock,erase,0.0133,0.01,0.01,0.01,0.01,40,8,30,,,,117660,0.99521686,,
K5_R1_5,lock,erase,0.02,0.01,0.01,0.01,0.01,40,8,30,,,,117660,0.98384942,,
K5_R1_5,lock,erase,0.0267,0.01,0.01,0.01,0.01,40,8,30,,,,117660,0.96406996,,
K5_R1_5,lock,erase,0.0333,0.01,0.01,0.01,0.01,40,8,30,,,,117660,0.94299265,,
K5_R1_5,lock,erase,0.04,0.01,0.01,0.01,0.01,40,8,30,,,,117660,0.91682452,,
K5_R1_5,lock,erase,0.05,0.01,0.01,0.01,0.01,40,8,30,,,,117660,0.87464776,,
K5_R1_5,lock,erase,0.06,0.01,0.01,0.01,0.01,40,8,30,,,,117660,0.83448984,,
K5_R1_5,lock,erase,0.07,0.01,0.01,0.01,0.01,40,8,30,,,,117660,0.79332614,,
K5_R1_5,lock,erase,0.08,0.01,0.01,0.01,0.01,40,8,30,,,,117660,0.75343451,,
K5_R1_5,lock,erase,0.09,0.01,0.01,0.01,0.01,40,8,30,,,,117660,0.71399895,,
K5_R1_5,lock,erase,0.1,0.01,0.01,0.01,0.01,40,8,30,,,,117660,0.67273032,,
K5_R1_5,lock,erase,0.11,0.01,0.01,0.01,0.01,40,8,30,,,,117660,0.62589585,,
K5_R1_5,lock,erase,0.12,0.01,0.01,0.01,0.01,40,8,30,,,,117660,0.58854533,,
K5_R1_5,lock,erase,0.13,0.01,0.01,0.01,0.01,40,8,30,,,,117660,0.54454704,,
K5_R1_5,lock,erase,0.14,0.01,0.01,0.01,0.01,40,8,30,,,,117660,0.50402122,,
K5_R1_5,lock,erase,0.15,0.01,0.01,0.01,0.01,40,8,30,,,,117660,0.46681183,,
K5_R1_5,lock,erase,0.16,0.01,0.01,0.01,0.01,40,8,30,,,,117660,0.42236717,,
K5_R1_5,lock,erase,0.17,0.01,0.01,0.01,0.01,40,8,30,,,,117660,0.38061944,,
K5_R1_5,lock,erase,0.18,0.01,0.01,0.01,0.01,40,8,30,,,,117660,0.33897603,,
K5_R1_5,lock,erase,0.19,0.01,0.01,0.01,0.01,40,8,30,,,,117660,0.30062437,,
K5_R1_5,lock,erase,0.2,0.01,0.01,0.01,0.01,40,8,30,,,,117660,0.26045909,,
K5_R1_5,lock,erase,0.21,0.01,0.01,0.01,0.01,40,8,30,,,,117660,0.22121841,,
K5_R1_5,lock,erase,0.22,0.01,0.01,0.01,0.01,40,8,30,,,,117660,0.18254425,,
K5_R1_5,lock,erase,0.2333,0.01,0.01,0.01,0.01,40,8,30,,,,117660,0.13664993,,
K5_R1_5,lock,erase,0.2467,0.01,0.01,0.01,0.01,40,8,30,,,,117660,0.089772451,,
K5_R1_5,lock,erase,0.26,0.01,0.01,0.01,0.01,40,8,30,,,,117660,0.05630417,,
K5_R1_5,lock,erase,0.2733,0.01,0.01,0.01,0.01,40,8,30,,,,117660,0.032956735,,
K5_R1_5,lock,erase,0.2867,0.01,0.01,0.01,0.01,40,8,30,,,,117660,0.017982129,,
K5_R1_5,lock,erase,0.3,0.01,0.01,0.01,0.01,40,8,30,,,,117660,0.0079961184,,
K5_R1_5,lock,erase,0.32,0.01,0.01,0.01,0.01,40,8,30,,,,117660,0.0017676867,,
K5_R1_5,lock,erase,0.34,0.01,0.01,0.01,0.01,40,8,30,,,,117660,0.00033253647,,
K5_R1_5,lock,erase,0.36,0.01,0.01,0.01,0.01,40,8,30,,,,117660,3.7008115e-05,,
K5_R1_5,lock,erase,0.4067,0.01,0.01,0.01,0.01,40,8,30,,,,117660,2.1105628e-07,,
K5_R1_5,lock,erase,0.4533,0.01,0.01,0.01,0.01,40,8,30,,,,117660,0,,
K5_R1_5,lock,erase,0.5,0.01,0.01,0.01,0.01,40,8,30,,,,117661,0,,
K5_R1_5,lock,erase,0.6667,0.01,0.01,0.01,0.01,40,8,30,,,,117664,0,,
K5_R1_5,lock,erase,0.8333,0.01,0.01,0.01,0.01,40,8,30,,,,118086,0,,
K5_R1_5,lock,erase,1,0.01,0.01,0.01,0.01,40,8,30,,,,126360,0,,
